"C25.2","Bösartige Neubildung: Pankreasschwanz"
"E06.1","Subakute Thyreoiditis"
"L10.0","Pemphigus vulgaris"
"M46.47","Diszitis, nicht näher bezeichnet: Lumbosakralbereich"
"N85.1","Adenomatöse Hyperplasie des Endometriums"
"---","Rest (1.901 Zeilen)"
"N34.1","Unspezifische Urethritis"
"M93.9","Osteochondropathie, nicht näher bezeichnet"
"B35.8","Sonstige Dermatophytosen"
"L29.2","Pruritus vulvae"
"M62.39","Immobilitätssyndrom (paraplegisch): Nicht näher bezeichnete Lokalisation"
"O87.9","Venenkrankheit als Komplikation im Wochenbett, nicht näher bezeichnet"
"Q28.38","Sonstige angeborene Fehlbildungen der zerebralen Gefäße"
"Q61.9","Zystische Nierenkrankheit, nicht näher bezeichnet"
"C34.9","Bösartige Neubildung: Bronchus oder Lunge, nicht näher bezeichnet"
"C25.1","Bösartige Neubildung: Pankreaskörper"
"G45.03","Arteria-vertebralis-Syndrom mit Basilaris-Symptomatik: Komplette Rückbildung innerhalb von weniger als 1 Stunde"
"H04.4","Chronische Entzündung der Tränenwege"
"K41.30","Hernia femoralis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän: Nicht als Rezidivhernie bezeichnet"
"F23.1","Akute polymorphe psychotische Störung mit Symptomen einer Schizophrenie"
"N82.0","Vesikovaginalfistel"
"G63.6","Polyneuropathie bei sonstigen Krankheiten des Muskel-Skelett-Systems"
"S69.7","Multiple Verletzungen des Handgelenkes und der Hand"
"T40.1","Vergiftung: Heroin"
"C37","Bösartige Neubildung des Thymus"
"I85.0","Ösophagusvarizen mit Blutung"
"S06.30","Umschriebene Hirn- und Kleinhirnverletzung, nicht näher bezeichnet"
"E22.0","Akromegalie und hypophysärer Hochwuchs"
"M53.27","Instabilität der Wirbelsäule: Lumbosakralbereich"
"D23.7","Sonstige gutartige Neubildungen: Haut der unteren Extremität, einschließlich Hüfte"
"I70.1","Atherosklerose der Nierenarterie"
"K31.6","Fistel des Magens und des Duodenums"
"M99.61","Stenose der Foramina intervertebralia, knöchern oder durch Subluxation: Zervikalbereich [zervikothorakal]"
"---","Rest (2.828 Zeilen)"
"K71.7","Toxische Leberkrankheit mit Fibrose und Zirrhose der Leber"
"---","Rest (1.959 Zeilen)"
"M14.67","Neuropathische Arthropathie: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"B23.0","Akutes HIV-Infektionssyndrom"
"S92.7","Multiple Frakturen des Fußes"
"H73.1","Chronische Myringitis"
"I31.2","Hämoperikard, anderenorts nicht klassifiziert"
"I67.2","Zerebrale Atherosklerose"
"Q22.0","Pulmonalklappenatresie"
"S73.08","Luxation der Hüfte: Sonstige"
"Z95.9","Vorhandensein von kardialem oder vaskulärem Implantat oder Transplantat, nicht näher bezeichnet"
"---","Rest (2.819 Zeilen)"
"---","Rest (2.010 Zeilen)"
"E10.31","Diabetes mellitus, Typ 1: Mit Augenkomplikationen: Als entgleist bezeichnet"
"F63.9","Abnorme Gewohnheit und Störung der Impulskontrolle, nicht näher bezeichnet"
"H15.8","Sonstige Affektionen der Sklera"
"I60.3","Subarachnoidalblutung, von der A. communicans posterior ausgehend"
"I70.26","Atherosklerose der Extremitätenarterien: Schulter-Arm-Typ, alle Stadien"
"J44.02","Chronische obstruktive Lungenkrankheit mit akuter Infektion der unteren Atemwege: FEV1 >=50 % und <70 % des Sollwertes"
"N04.8","Nephrotisches Syndrom: Sonstige morphologische Veränderungen"
"N73.0","Akute Parametritis und Entzündung des Beckenbindegewebes"
"---","Rest (2.763 Zeilen)"
"I70.23","Atherosklerose der Extremitätenarterien: Becken-Bein-Typ, mit Ruheschmerz"
"M99.08","Segmentale und somatische Funktionsstörungen: Brustkorb [kostochondral, kostovertebral, sternochondral]"
"G06.1","Intraspinaler Abszess und intraspinales Granulom"
"B58.2","Meningoenzephalitis durch Toxoplasmen"
"B91","Folgezustände der Poliomyelitis"
"B97.6","Parvoviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind"
"F13.4","Psychische und Verhaltensstörungen durch Sedativa oder Hypnotika: Entzugssyndrom mit Delir"
"G05.2","Enzephalitis, Myelitis und Enzephalomyelitis bei sonstigen anderenorts klassifizierten infektiösen und parasitären Krankheiten"
"---","Rest (2.723 Zeilen)"
"E32.0","Persistierende Thymushyperplasie"
"K57.20","Divertikulose des Dickdarmes mit Perforation und Abszess, ohne Angabe einer Blutung"
"N99.5","Funktionsstörung eines äußeren Stomas des Harntraktes"
"O06.3","Nicht näher bezeichneter Abort: Inkomplett, mit sonstigen und nicht näher bezeichneten Komplikationen"
"---","Rest (1.915 Zeilen)"
"S37.30","Verletzung der Harnröhre: Nicht näher bezeichnet"
"T82.6","Infektion und entzündliche Reaktion durch eine Herzklappenprothese"
"C17.0","Bösartige Neubildung: Duodenum"
"K66.2","Retroperitonealfibrose"
"K90.9","Intestinale Malabsorption, nicht näher bezeichnet"
"M19.81","Sonstige näher bezeichnete Arthrose: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"O29.4","Kopfschmerzen nach Spinal- oder Periduralanästhesie in der Schwangerschaft"
"S63.03","Luxation des Handgelenkes: Mediokarpal (-Gelenk)"
"T85.3","Mechanische Komplikation durch sonstige Augenprothesen, -implantate oder -transplantate"
"Z54.2","Rekonvaleszenz nach Chemotherapie"
"---","Rest (2.770 Zeilen)"
"O03.5","Spontanabort: Komplett oder nicht näher bezeichnet, kompliziert durch Infektion des Genitaltraktes und des Beckens"
"---","Rest (1.886 Zeilen)"
"O10.1","Vorher bestehende hypertensive Herzkrankheit, die Schwangerschaft, Geburt und Wochenbett kompliziert"
"N15.8","Sonstige näher bezeichnete tubulointerstitielle Nierenkrankheiten"
"R99","Sonstige ungenau oder nicht näher bezeichnete Todesursachen"
"---","Rest (2.791 Zeilen)"
"G58.7","Mononeuritis multiplex"
"S42.23","Fraktur des proximalen Endes des Humerus: Collum anatomicum"
"---","Rest (1.883 Zeilen)"
"A41.52","Sepsis: Pseudomonas"
"M02.97","Reaktive Arthritis, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"M41.26","Sonstige idiopathische Skoliose: Lumbalbereich"
"N60.4","Ektasie der Ductus lactiferi"
"S06.38","Sonstige umschriebene Hirn- und Kleinhirnverletzungen"
"---","Rest (2.804 Zeilen)"
"N36.2","Harnröhrenkarunkel"
"---","Rest (2.027 Zeilen)"
"D89.8","Sonstige näher bezeichnete Störungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert"
"N84.2","Polyp der Vagina"
"T31.20","Verbrennungen von 20-29 % der Körperoberfläche: Weniger als 10 % oder nicht näher bezeichneter Anteil von Verbrennungen 3. Grades"
"C79.83","Sekundäre bösartige Neubildung des Perikards"
"F11.4","Psychische und Verhaltensstörungen durch Opioide: Entzugssyndrom mit Delir"
"F19.9","Psychische und Verhaltensstörungen durch multiplen Substanzgebrauch und Konsum anderer psychotroper Substanzen: Nicht näher bezeichnete psychische und Verhaltensstörung"
"M06.89","Sonstige näher bezeichnete chronische Polyarthritis: Nicht näher bezeichnete Lokalisation"
"Q44.5","Sonstige angeborene Fehlbildungen der Gallengänge"
"---","Rest (2.802 Zeilen)"
"O04.0","Ärztlich eingeleiteter Abort: Inkomplett, kompliziert durch Infektion des Genitaltraktes und des Beckens"
"S52.19","Fraktur des proximalen Endes des Radius: Sonstige und multiple Teile"
"---","Rest (1.975 Zeilen)"
"H25.0","Cataracta senilis incipiens"
"M42.00","Juvenile Osteochondrose der Wirbelsäule: Mehrere Lokalisationen der Wirbelsäule"
"S55.2","Verletzung von Venen in Höhe des Unterarmes"
"U83","Candida mit Resistenz gegen Fluconazol oder Voriconazol"
"C19","Bösartige Neubildung am Rektosigmoid, Übergang"
"C44.7","Sonstige bösartige Neubildungen: Haut der unteren Extremität, einschließlich Hüfte"
"D14.3","Gutartige Neubildung: Bronchus und Lunge"
"M00.91","Eitrige Arthritis, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"T28.6","Verätzung des Ösophagus"
"D45","Polycythaemia vera"
"G82.31","Schlaffe Tetraparese und Tetraplegie: Akute inkomplette Querschnittlähmung nichttraumatischer Genese"
"I74.8","Embolie und Thrombose sonstiger Arterien"
"M93.88","Sonstige näher bezeichnete Osteochondropathien: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"O71.6","Schädigung von Beckengelenken und -bändern unter der Geburt"
"Q96.8","Sonstige Varianten des Turner-Syndroms"
"X19.9","Verbrennung oder Verbrühung durch Hitze oder heiße Substanzen"
"---","Rest (2.771 Zeilen)"
"C18.3","Bösartige Neubildung: Flexura coli dextra [hepatica]"
"J44.10","Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 <35 % des Sollwertes"
"M13.99","Arthritis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"G95.2","Rückenmarkkompression, nicht näher bezeichnet"
"I61.1","Intrazerebrale Blutung in die Großhirnhemisphäre, kortikal"
"E13.41","Sonstiger näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Als entgleist bezeichnet"
"G95.88","Sonstige näher bezeichnete Krankheiten des Rückenmarkes"
"J38.2","Stimmlippenknötchen"
"K31.81","Angiodysplasie des Magens und des Duodenums ohne Angabe einer Blutung"
"M79.80","Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Mehrere Lokalisationen"
"R23.4","Veränderungen des Hautreliefs"
"---","Rest (1.993 Zeilen)"
"E04.8","Sonstige näher bezeichnete nichttoxische Struma"
"N11.9","Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet"
"T93.8","Folgen sonstiger näher bezeichneter Verletzungen der unteren Extremität"
"G45.83","Sonstige zerebrale transitorische Ischämie und verwandte Syndrome: Komplette Rückbildung innerhalb von weniger als 1 Stunde"
"M86.66","Sonstige chronische Osteomyelitis: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"S00.53","Oberflächliche Verletzung der Lippe und der Mundhöhle: Insektenbiss oder -stich (ungiftig)"
"---","Rest (1.897 Zeilen)"
"I25.9","Chronische ischämische Herzkrankheit, nicht näher bezeichnet"
"H16.2","Keratokonjunktivitis"
"M99.53","Stenose des Spinalkanals durch Bandscheiben: Lumbalbereich [lumbosakral]"
"J84.8","Sonstige näher bezeichnete interstitielle Lungenkrankheiten"
"K70.2","Alkoholische Fibrose und Sklerose der Leber"
"M54.19","Radikulopathie: Nicht näher bezeichnete Lokalisation"
"M90.75","Knochenfraktur bei Neubildungen: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"---","Rest (2.800 Zeilen)"
"---","Rest (1.955 Zeilen)"
"F63.8","Sonstige abnorme Gewohnheiten und Störungen der Impulskontrolle"
"M11.26","Sonstige Chondrokalzinose: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"J44.93","Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 >=70 % des Sollwertes"
"K55.9","Gefäßkrankheit des Darmes, nicht näher bezeichnet"
"Y36.9","Verletzungen durch Kriegshandlungen"
"---","Rest (2.829 Zeilen)"
"M85.64","Sonstige Knochenzyste: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"L89.26","Dekubitus 3. Grades: Trochanter"
"T17.5","Fremdkörper im Bronchus"
"G63.0","Polyneuropathie bei anderenorts klassifizierten infektiösen und parasitären Krankheiten"
"H21.1","Sonstige Gefäßkrankheiten der Iris und des Ziliarkörpers"
"F63.0","Pathologisches Spielen"
"I24.1","Postmyokardinfarkt-Syndrom"
"Q27.0","Angeborenes Fehlen oder Hypoplasie der A. umbilicalis"
"---","Rest (1.938 Zeilen)"
"G55.0","Kompression von Nervenwurzeln und Nervenplexus bei Neubildungen"
"C24.0","Bösartige Neubildung: Extrahepatischer Gallengang"
"I13.10","Hypertensive Herz- und Nierenkrankheit mit Niereninsuffizienz: Ohne Angabe einer hypertensiven Krise"
"I51.0","Herzseptumdefekt, erworben"
"M42.97","Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Lumbosakralbereich"
"M16.5","Sonstige posttraumatische Koxarthrose"
"N21.1","Urethrastein"
"---","Rest (1.992 Zeilen)"
"F02.2","Demenz bei Chorea Huntington"
"E66.20","Übermäßige Adipositas mit alveolärer Hypoventilation: Adipositas Grad I (WHO) bei Patienten von 18 Jahren und älter"
"I77.8","Sonstige näher bezeichnete Krankheiten der Arterien und Arteriolen"
"N60.8","Sonstige gutartige Mammadysplasien"
"S24.73","Verletzung des Rückenmarkes: T4/T5"
"Z45.02","Anpassung und Handhabung eines herzunterstützenden Systems"
"---","Rest (2.698 Zeilen)"
"T86.12","Verzögerte Aufnahme der Transplantatfunktion"
"I67.3","Progressive subkortikale vaskuläre Enzephalopathie"
"U69.40","Rekurrente Infektion mit Clostridium difficile"
"C38.3","Bösartige Neubildung: Mediastinum, Teil nicht näher bezeichnet"
"K71.1","Toxische Leberkrankheit mit Lebernekrose"
"M79.88","Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (1.973 Zeilen)"
"E89.3","Hypopituitarismus nach medizinischen Maßnahmen"
"N60.0","Solitärzyste der Mamma"
"N98.8","Sonstige Komplikationen im Zusammenhang mit künstlicher Befruchtung"
"Z89.2","Verlust der oberen Extremität oberhalb des Handgelenkes, einseitig"
"F51.9","Nichtorganische Schlafstörung, nicht näher bezeichnet"
"H62.0","Otitis externa bei anderenorts klassifizierten bakteriellen Krankheiten"
"M24.53","Gelenkkontraktur: Unterarm [Radius, Ulna, Handgelenk]"
"N03.8","Chronisches nephritisches Syndrom: Sonstige morphologische Veränderungen"
"U51.02","Keine oder leichte kognitive Funktionseinschränkung: MMSE: 24-30 Punkte"
"---","Rest (2.814 Zeilen)"
"C32.0","Bösartige Neubildung: Glottis"
"K22.3","Perforation des Ösophagus"
"---","Rest (1.926 Zeilen)"
"H50.6","Mechanisch bedingter Strabismus"
"Z28","Nicht durchgeführte Impfung [Immunisierung]"
"L04.3","Akute Lymphadenitis an der unteren Extremität"
"G91.29","Normaldruckhydrozephalus, nicht näher bezeichnet"
"M62.57","Muskelschwund und -atrophie, anderenorts nicht klassifiziert: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"---","Rest (1.971 Zeilen)"
"S13.6","Verstauchung und Zerrung von Gelenken und Bändern sonstiger und nicht näher bezeichneter Teile des Halses"
"S51.89","Weichteilschaden III. Grades bei offener Fraktur oder Luxation des Unterarmes"
"G90.70","Komplexes regionales Schmerzsyndrom der oberen Extremität, sonstiger und nicht näher bezeichneter Typ"
"H49.8","Sonstiger Strabismus paralyticus"
"I74.5","Embolie und Thrombose der A. iliaca"
"---","Rest (2.854 Zeilen)"
"E13.61","Sonstiger näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"
"Z08.1","Nachuntersuchung nach Strahlentherapie wegen bösartiger Neubildung"
"---","Rest (2.646 Zeilen)"
"O06.0","Nicht näher bezeichneter Abort: Inkomplett, kompliziert durch Infektion des Genitaltraktes und des Beckens"
"M00.97","Eitrige Arthritis, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"L71.0","Periorale Dermatitis"
"M12.86","Sonstige näher bezeichnete Arthropathien, anderenorts nicht klassifiziert: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"M19.08","Primäre Arthrose sonstiger Gelenke: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"M45.07","Spondylitis ankylosans: Lumbosakralbereich"
"---","Rest (2.823 Zeilen)"
"---","Rest (1.936 Zeilen)"
"J44.13","Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 >=70 % des Sollwertes"
"M62.49","Muskelkontraktur: Nicht näher bezeichnete Lokalisation"
"S02.9","Fraktur des Schädels und der Gesichtsschädelknochen, Teil nicht näher bezeichnet"
"---","Rest (2.793 Zeilen)"
"I61.3","Intrazerebrale Blutung in den Hirnstamm"
"M79.28","Neuralgie und Neuritis, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (1.898 Zeilen)"
"K55.1","Chronische Gefäßkrankheiten des Darmes"
"O89.8","Sonstige Komplikationen bei Anästhesie im Wochenbett"
"A41.4","Sepsis durch Anaerobier"
"D05.0","Lobuläres Carcinoma in situ der Brustdrüse"
"J43.1","Panlobuläres Emphysem"
"---","Rest (2.722 Zeilen)"
"K57.31","Divertikulose des Dickdarmes ohne Perforation oder Abszess, mit Blutung"
"---","Rest (1.912 Zeilen)"
"C79.81","Sekundäre bösartige Neubildung der Brustdrüse"
"K81.8","Sonstige Formen der Cholezystitis"
"D23.3","Sonstige gutartige Neubildungen: Haut sonstiger und nicht näher bezeichneter Teile des Gesichtes"
"E83.39","Störungen des Phosphorstoffwechsels und der Phosphatase, nicht näher bezeichnet"
"G73.7","Myopathie bei sonstigen anderenorts klassifizierten Krankheiten"
"M24.21","Krankheiten der Bänder: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"N82.88","Sonstige Fisteln des weiblichen Genitaltraktes"
"T90.8","Folgen sonstiger näher bezeichneter Verletzungen des Kopfes"
"Z83.4","Andere endokrine, Ernährungs- oder Stoffwechselkrankheiten in der Familienanamnese"
"---","Rest (1.932 Zeilen)"
"M15.8","Sonstige Polyarthrose"
"M84.24","Verzögerte Frakturheilung: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"---","Rest (1.966 Zeilen)"
"T95.3","Folgen einer Verbrennung, Verätzung oder Erfrierung der unteren Extremität"
"N16.4","Tubulointerstitielle Nierenkrankheiten bei systemischen Krankheiten des Bindegewebes"
"G46.8","Sonstige Syndrome der Hirngefäße bei zerebrovaskulären Krankheiten"
"---","Rest (2.712 Zeilen)"
"---","Rest (1.887 Zeilen)"
"M99.09","Segmentale und somatische Funktionsstörungen: Abdomen und sonstige Lokalisationen"
"T51.8","Toxische Wirkung: Sonstige Alkohole"
"M25.78","Osteophyt: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (2.703 Zeilen)"
"D26.1","Sonstige gutartige Neubildungen: Corpus uteri"
"E11.81","Diabetes mellitus, Typ 2: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"
"M23.29","Meniskusschädigung durch alten Riss oder alte Verletzung: Nicht näher bezeichneter Meniskus"
"---","Rest (2.688 Zeilen)"
"N64.2","Atrophie der Mamma"
"---","Rest (1.802 Zeilen)"
"K46.9","Nicht näher bezeichnete abdominale Hernie ohne Einklemmung und ohne Gangrän"
"Z85.2","Bösartige Neubildung anderer Atmungs- und intrathorakaler Organe in der Eigenanamnese"
"---","Rest (2.551 Zeilen)"
"---","Rest (1.202 Zeilen)"
"---","Rest (2.494 Zeilen)"
"N48.6","Induratio penis plastica"
"C83.1","Mantelzell-Lymphom"
"M79.25","Neuralgie und Neuritis, nicht näher bezeichnet: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"---","Rest (1.968 Zeilen)"
"S36.18","Verletzung: Gallengang"
"M89.99","Knochenkrankheit, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"---","Rest (1.952 Zeilen)"
"D84.9","Immundefekt, nicht näher bezeichnet"
"F31.1","Bipolare affektive Störung, gegenwärtig manische Episode ohne psychotische Symptome"
"N35.1","Postinfektiöse Harnröhrenstriktur, anderenorts nicht klassifiziert"
"U50.21","Mittlere motorische Funktionseinschränkung: Motorischer FIM: 59-68 Punkte"
"---","Rest (2.742 Zeilen)"
"J21.9","Akute Bronchiolitis, nicht näher bezeichnet"
"E27.3","Arzneimittelinduzierte Nebennierenrindeninsuffizienz"
"I61.9","Intrazerebrale Blutung, nicht näher bezeichnet"
"K91.81","Insuffizienzen von Anastomosen und Nähten nach Operationen an Gallenblase und Gallenwegen"
